,Revenue,Gross Profit,Net Income,debtRatio,priceEarningsRatio,AnualPriceVariation,year,Sector,Unnamed: 0,Market Cap,Graham Net-Net,EPS,priceToSalesRatio
3148,13413000000.0,4671000000.0,1724000000.0,0.2419,13.2283,-6.965718694657755,2014,Utilities,EIX,21334117768.88,-1.5552,4.95,1.5906
3149,11686135000.0,3734783000.0,1021306000.0,0.3513,17.6946,3.2694812198436516,2014,Utilities,XEL,18164238354.16,-1.2871,2.03,1.5543
3150,5272400000.0,2899500000.0,530000000.0,0.4065,9.9214,20.389791275363084,2014,Utilities,NI,5262084699.768,-3.0824,1.68,0.998
3151,7179000000.0,2089000000.0,477000000.0,0.4555,19.7443,6.117670666344881,2014,Utilities,CMS,9596175838.75,-1.3423,1.76,1.3367
3152,7741856000.0,2731337000.0,819546000.0,0.3285,20.6641,-1.6902173460985004,2014,Utilities,ES,16955102335.92,-1.0068,2.59,2.1901
3153,3491632000.0,1231483000.0,397595000.0,0.2405,19.0279,-2.48515642618525,2014,Utilities,PNW,7544840114.79,-1.1479,3.59,2.1608
3154,15049000000.0,4091000000.0,299000000.0,0.4217,54.9155,-15.651200213373398,2014,Utilities,FE,16406700159.85,-2.1862,0.71,1.0902
3155,10886000000.0,3850000000.0,1518000000.0,0.2578,13.8033,-3.975530299172148,2014,Utilities,PEG,20951802233.47,-0.906,3.0,1.9247
3156,4997100000.0,1503500000.0,589500000.0,0.3497,20.2069,1.3212702187042176,2014,Utilities,WEC,11893784564.34,-0.7729,2.61,2.3801
3157,12919000000.0,5112000000.0,1092000000.0,0.2928,17.6971,0.9185843756738452,2014,Utilities,ED,19333530014.96,-1.4364,3.73,1.4965
3158,6053000000.0,1999000000.0,586000000.0,0.3104,19.062,-2.0330077188290376,2014,Utilities,AEE,11192743231.74,-1.2276,2.42,1.8491
3159,2453100000.0,1346500000.0,395800000.0,0.2995,17.8291,-22.265914857976288,2014,Utilities,OGE,7071841526.08,-0.7885,1.99,2.8828
3160,11035000000.0,3346000000.0,1162000000.0,0.3603,23.5932,-13.720796357180395,2014,Utilities,SRE,27418864320.0,-0.8522,4.72,2.4847
3161,3738145000.0,383440000.0,141970000.0,0.2956,14.9438,11.221637450522486,2014,Utilities,NJR,2132150041.34,-0.7082,1.69,0.5704
3163,4210745775.4412,1343453623.7326,339084866.6917,0.3553,12.6891,-25.094371449398466,2014,Utilities,SBS,4069800000.0,-1.1123,0.4957,0.3834
3164,7358242583.5524,2550882463.3872,1177994742.7713,0.386,5.3155,-68.42633888911965,2014,Utilities,CIG,1796350000.0,-2.5574,0.935,0.2829
3165,5255541119.0387,1016426586.5565,452853924.1457,0.2363,8.3328,-52.45216419679301,2014,Utilities,ELP,716800000.0,-4.0458,1.5805,0.2575
3166,1900000000.0,821000000.0,175000000.0,0.3327,13.0723,-1.8916367675894936,2014,Utilities,POR,1633984979.9,-1.9774,2.24,0.9164
3167,779903000.0,440894000.0,233239000.0,0.3029,20.2273,13.905238587847776,2014,Utilities,WTR,4716123741.6,-0.7631,1.32,6.0471
3168,4940916000.0,1582426000.0,289817000.0,0.3086,16.1149,15.991401881658993,2014,Utilities,ATO,4786774945.2,-0.9887,2.96,0.9688
3169,2121707000.0,537510000.0,141126000.0,0.3179,20.3322,-7.7513731739587595,2014,Utilities,SWX,2875311884.55,-1.0835,3.04,1.3552
3171,12494921000.0,3764128000.0,960257000.0,0.2998,16.6947,-18.361475961040913,2014,Utilities,ETR,15788489689.8,-2.0219,5.24,1.2636
3173,3343876455.1258,958192639.8798,234882838.9035,0.2863,44.8755,-51.39001477395152,2014,Utilities,CZZ,2483460000.0,-9.5528,0.1727,0.2356
3174,3011000000.0,1661000000.0,423000000.0,0.3702,22.5847,14.147387497320723,2014,Utilities,AWK,9557172098.5,-1.1037,2.36,3.1741
3175,1393570000.0,409113000.0,130889000.0,0.381,17.9797,-9.447118005994533,2014,Utilities,BKH,2368520771.76,-1.0293,2.95,1.6996
3176,3239542000.0,354785000.0,170019000.0,0.1713,20.2909,-10.324224737652882,2014,Utilities,HE,3433791294.72,-1.4194,1.65,1.06
3177,886996000.0,190607000.0,97046000.0,0.3806,20.1815,-16.079248289631337,2014,Utilities,SJI,1982782941.3,-0.9332,1.46,2.2354
3178,8277300000.0,3101600000.0,337200000.0,0.3744,17.4821,-8.766515473305407,2014,Utilities,UGI,5876570321.37,-0.8112,1.95,0.71
3179,597499000.0,267164000.0,56738000.0,0.2309,20.6807,-2.747586581680845,2014,Utilities,CWT,1176510335.9,-1.1956,1.19,1.9691
3180,1435853000.0,711075000.0,116254000.0,0.3572,20.2945,5.913272377141693,2014,Utilities,PNM,2360136879.12,-1.5157,1.46,1.6437
3181,489900000.0,166800000.0,-165800000.0,0.5166,0.0,-24.99326210331853,2014,Utilities,AT,327385810.12,-3.363,-1.47,0.6683
3182,1472562000.0,700018000.0,192041000.0,0.3499,11.3301,3.8989076656586,2014,Utilities,AVA,2200164239.35,-1.2828,3.12,1.4941
3183,465791000.0,303754000.0,61058000.0,0.2366,23.9873,12.447931667065788,2014,Utilities,AWR,1446145431.08,-0.4578,1.57,3.1047
3184,52201137361.588,6725908285.4863,2557799736.2666,0.4677,9.8765,17.397549255040854,2014,Utilities,KEP,18399720000.0,-4.5266,1.9602,0.0002
3185,12301000000.0,3075000000.0,905000000.0,0.3231,16.9022,-4.400599983952256,2014,Utilities,DTE,15286736594.49,-1.0823,5.11,1.2427
3186,917525000.0,234505000.0,91428000.0,0.3804,17.6476,-0.8318701268266893,2014,Utilities,EE,1616740758.92,-1.1635,2.27,1.7621
3187,1627200000.0,248800000.0,84600000.0,0.4214,19.661,15.492731260228641,2014,Utilities,SR,2002955852.8,-1.4666,2.36,1.2309
3188,498834000.0,108815000.0,36092000.0,0.2828,20.0242,16.332305440325904,2014,Utilities,CPK,724202754.86,-0.6652,2.48,1.4518
3190,180293000.0,13726000.0,-38125000.0,0.0528,0.0,-73.83966273730948,2014,Utilities,FCEL,573458866.56,0.1651,-24.24,3.1807
3191,1938257000.0,391118000.0,94509000.0,0.4762,28.641,-39.69257670916181,2014,Utilities,SPH,2694740160.0,-0.4798,1.56,1.3903
3194,1818906000.0,826957000.0,109790000.0,0.2674,19.6286,23.014619808474908,2014,Utilities,OGS,2145657471.12,-1.0196,2.1,1.1796
3195,362693000.0,353231000.0,-31612000.0,0.5276,0.0,-25.75062360783201,2014,Utilities,AY,2007000000.0,-2.8869,-0.032,6.026
3196,1204863000.0,722272000.0,120686000.0,0.394,18.7973,-1.0829127531632832,2014,Utilities,NWE,2214752356.56,-1.4201,3.01,1.8382
3197,11317238828.389,1999652647.3902,-2338042057.8295,0.2825,0.0,-36.44860508792663,2014,Utilities,EBR,6880710000.0,-3.9774,-1.7274,0.0772
3199,3931300000.0,766000000.0,56400000.0,0.2832,26.7327,-74.83434509462005,2014,Utilities,CEQP,1510039098.0,-1.5488,3.03,0.3841
3200,4594000000.0,1539000000.0,424000000.0,0.1257,34.0755,6.312320495953225,2014,Utilities,AGR,9110736579.84,-0.9927,1.68,2.1031
3201,754037000.0,251565000.0,58692000.0,0.3034,23.1019,5.831878359366544,2014,Utilities,NWN,1357603551.6,-1.4254,2.16,1.8004
3204,322876000.0,322876000.0,-54000.0,0.2384,0.0,61.73990099674811,2014,Utilities,SPKE,193737500.0,-0.0428,-0.01,0.6
3205,1282524000.0,428105000.0,193480000.0,0.2861,17.1477,5.670479541208553,2014,Utilities,IDA,3327288430.12,-0.9922,3.86,2.5943
3207,1136800000.0,324500000.0,124800000.0,0.3158,18.9485,-4.613914591685474,2014,Utilities,ALE,2453687487.06,-0.9499,2.91,2.1584
3208,559524000.0,203751000.0,54182000.0,0.472,22.8403,33.913552456987794,2014,Utilities,ORA,1237522441.86,-0.8573,1.19,2.2117
3209,799262000.0,157605000.0,57723000.0,0.2927,19.5949,-10.242674851227193,2014,Utilities,OTTR,1139518713.6,-0.7998,1.58,1.4257
3210,6533682313.1806,1553757040.9313,356431468.2689,0.5321,18.9516,-44.08440067751783,2014,Utilities,CPL,5578640000.0,-0.8909,0.6985,0.7745
3211,1924000000.0,1078000000.0,145000000.0,0.4493,62.0296,-3.7247168753142432,2014,Utilities,BIP,10636800000.0,-1.771,0.45,3.2698
3212,319668000.0,171356000.0,51806000.0,0.3137,12.5469,-4.7976942875719,2014,Utilities,SJW,650048864.08,-1.2938,2.56,2.0335
3213,40308573.0,31716823.0,7013856.0,0.2235,30.566,-54.81055428612434,2014,Utilities,CORR,205058790.0,-0.2799,1.06,5.0872
3214,425800000.0,119300000.0,24700000.0,0.3701,20.486,2.312856217881385,2014,Utilities,UTL,509992058.7,-1.1406,1.79,1.1977
3216,65559078.0,23472100.0,6265358.0,0.0561,24.8372,15.21720661036728,2014,Utilities,CWCO,157029086.64,0.2721,0.43,2.3952
3218,619852000.0,178793000.0,80319000.0,0.2479,19.6595,4.328732157537677,2014,Utilities,MGEE,1581224355.7,-0.5253,2.32,2.551
3219,45900000.0,36821000.0,11484000.0,0.2789,26.0787,12.991555551943662,2014,Utilities,YORW,297301926.57,-0.6342,0.89,6.4772
3223,1372230000.0,290655000.0,458161000.0,0.5552,2.0163,-42.08091618128376,2014,Utilities,KEN,1176660000.0,0.0255,8.58,1.6509
3225,117139000.0,45836000.0,18445000.0,0.2795,20.2281,21.049676853334216,2014,Utilities,MSEX,371525840.08,-0.9572,1.14,3.1717
3226,2257314974.1824,1317555938.0379,156626506.0241,0.4125,20.2458,-56.36258729333541,2014,Utilities,TAC,1435000000.0,-2.7289,0.4475,0.9265
3227,72465000.0,31094000.0,9506000.0,0.2957,21.1121,28.093407413621893,2014,Utilities,ARTNA,201086918.1,-1.5572,1.07,2.775
3230,15782000.0,7243000.0,6658000.0,0.3475,15.6452,-8.792368559373212,2014,Utilities,ELLO,94696120.0,-3.4331,0.62,6.5718
3231,75016134.0,29337089.0,4708440.0,0.2828,19.8901,1.637001955678167,2014,Utilities,RGCO,93902312.8682,-0.7039,0.667,1.2518
3232,55870000000.0,35609000000.0,11704000000.0,0.1486,15.5565,-2.402207470077875,2014,Technology,INTC,179765300000.0,-0.0462,2.39,3.2176
3233,16358000000.0,5437000000.0,3045000000.0,0.2935,11.4321,-59.25179900025292,2014,Technology,MU,35133710734.07,-0.0154,2.87,2.1478
3234,182795000000.0,70537000000.0,39510000000.0,0.1522,15.4253,-2.0822684663317723,2014,Technology,AAPL,599445365370.0,-0.0863,6.49,3.2793
3235,86833000000.0,59755000000.0,22074000000.0,0.1314,15.6767,21.87848689696873,2014,Technology,MSFT,344459179023.9,0.0919,2.66,3.9669
3236,56651000000.0,11220000000.0,5013000000.0,0.1892,6.1257,-32.125196603884646,2014,Technology,HPQ,30409649995.5589,-0.8528,2.66,0.5368
3237,5506000000.0,1839000000.0,-403000000.0,0.5872,0.0,7.490629346450938,2014,Technology,AMD,2062405487.94,-0.4092,-0.53,0.3746
3238,12466000000.0,10313000000.0,2940000000.0,0.0058,69.6607,33.40982502671018,2014,Technology,FB,217507895888.7,0.0438,1.12,17.4481
3239,38275000000.0,31039000000.0,10955000000.0,0.267,17.343,-16.441864939911294,2014,Technology,ORCL,187139445420.0,0.0284,2.42,4.8893
3240,18566728608.3306,2158681627.3813,-806644817.5654,0.0284,0.0,34.32555693070289,2014,Technology,JD,47440170000.0,-0.0424,-1.7275,0.5561
3241,14239709443.0993,6038740920.0969,3280871670.7022,0.1361,6.9069,-10.175752230200496,2014,Technology,NOK,31572200000.0,-0.054000000000000006,1.138,2.5026
3242,1403002000.0,956693000.0,-577820000.0,0.2879,0.0,-36.70678741671654,2014,Technology,TWTR,22759926106.07,0.101,-0.96,16.2223
3244,9072000000.0,3843000000.0,1072000000.0,0.1478,23.9091,-23.639003231809664,2014,Technology,AMAT,25635016408.64,0.0648,0.88,2.8257
3245,690410000.0,476840000.0,-225900000.0,0.0,0.0,-1.8315000720495704,2014,Technology,ZNGA,2401594297.34,0.2623,-0.26,3.4785
3246,26487000000.0,15801000000.0,7967000000.0,0.0,15.8182,-30.58608756561225,2014,Technology,QCOM,125400083582.22,0.1037,4.73,4.7344
3247,47142000000.0,27769000000.0,7853000000.0,0.1984,17.28,0.6924011157427385,2014,Technology,CSCO,132780116246.4,0.1409,1.5,2.8166
3248,3042123000.0,1465309000.0,-73090000.0,0.0,0.0,-61.72070127164496,2014,Technology,GRPN,5545409976.4,-0.014,-0.11,1.8229
3249,4071003000.0,3102575000.0,-232175000.0,0.2048,0.0,32.34301030476945,2014,Technology,CRM,36499590000.0,-0.0934,-0.39,8.9657
3251,850192000.0,226074000.0,-154093000.0,0.0554,0.0,0.15302569419027726,2014,Technology,SQ,4227346293.17,0.0754,-1.08,3.3362
3252,26108607000.0,1440221000.0,365594000.0,0.1682,15.4,0.9909878639362828,2014,Technology,FLEX,5566242823.68,-0.1614,0.6,0.2132
3253,12679000000.0,5110000000.0,1013000000.0,0.2799,10.6168,-21.943724703132734,2014,Technology,XRX,10422888884.781,-0.737,3.44,0.8221
3254,586340000.0,512039000.0,64064000.0,0.0,47.7574,-23.66634518622568,2014,Technology,CVLT,3084821358.75,0.1095,1.36,5.2611
3255,4130000000.0,2268000000.0,440000000.0,0.1895,20.6133,66.45145374864984,2014,Technology,NVDA,8789560576.98,0.322,0.75,2.1282
3256,15130000000.0,4360000000.0,1617000000.0,0.1573,13.5029,-43.08124624125746,2014,Technology,WDC,21837871825.2,0.0945,6.88,1.4433
3257,3161800000.0,1084900000.0,189700000.0,0.3118,23.5581,-3.921564960882991,2014,Technology,ON,4415436724.84,-0.0835,0.43,1.3965
3258,8249000000.0,2957000000.0,1751000000.0,0.0,17.5909,13.533803074474385,2014,Technology,INFY,85234865000.0,0.0555,0.385,3.7716
3259,3404400000.0,1740670000.0,315320000.0,0.0,22.5781,-37.91233088146836,2014,Technology,MRVL,7107955000.0,0.2904,0.64,2.0879
3260,55123000000.0,15914000000.0,1648000000.0,0.0212,10.5703,-7.582466674624921,2014,Technology,HPE,16761301091.994,-0.3501,0.91,0.3041
3261,13045000000.0,7427000000.0,2821000000.0,0.2666,20.4866,5.154601724184731,2014,Technology,TXN,56480358166.09,0.0078,2.61,4.3297
3262,1387300000.0,868900000.0,-143300000.0,0.4339,0.0,60.30000686645508,2014,Technology,GDDY,3024435400.0,-0.7995,-1.11,2.0954
3263,124192000.0,98218000.0,-168557000.0,0.1444,0.0,-39.90529352889063,2014,Technology,BOX,2775373795.47,0.0101,-14.89,14.4078
3266,15762146000.0,1025603000.0,241313000.0,0.1984,18.1176,9.300401706923669,2014,Technology,JBL,4308327210.88,-0.1997,1.19,0.2733
3267,31874678000.0,9684466000.0,2941498000.0,0.0015,17.4828,21.487039712740764,2014,Technology,ACN,65895949772.64,0.0039,4.64,2.0673
3268,2273900000.0,1999600000.0,228800000.0,0.1624,50.2451,2.3517580288709725,2014,Technology,ADSK,11562000000.0,0.0434,1.02,5.0847
3269,7919328059.4123,4870337100.4198,2130599289.6351,0.2601,37.6667,-15.259103579666196,2014,Technology,BIDU,68457500000.0,0.1162,6.0523,0.1628
3270,92793000000.0,46407000000.0,12022000000.0,0.3472,13.4035,-11.632237406492653,2014,Technology,IBM,158781126127.68,-0.3645,11.97,1.7111
3271,2021441000.0,1223508000.0,183766000.0,0.2127,40.8786,8.492821296305339,2014,Technology,IT,7412812448.58,-0.0872,2.06,3.6671
3272,344357281.2399,282765741.0397,120871811.4304,0.0,32.1287,-7.5946108692285295,2014,Technology,ATHM,11786580000.0,0.086,1.1317,1.7922
3274,9715000000.0,4052000000.0,2472000000.0,0.1085,12.5989,-18.607662033012083,2014,Technology,GLW,29392777712.62,0.0622,1.82,3.0255
3275,13724000000.0,3846000000.0,1570000000.0,0.413,12.2146,-41.945686271773326,2014,Technology,STX,18587748411.76,-0.0475,4.66,1.3544
3278,24053432346.3564,11909737331.6936,8018837700.6275,0.1677,14.4695,5.3316323595165755,2014,Technology,TSM,189496440000.0,0.071,1.5467,0.7607
3279,1123200000.0,779000000.0,-179300000.0,0.6381,0.0,-13.302901576644102,2014,Technology,ZAYO,5150200000.0,-0.8431,-0.8,4.3805
3280,6591000000.0,1732000000.0,191000000.0,0.4224,25.5614,-16.290213349547756,2014,Technology,NCR,4907176000.0,-0.7295,1.14,0.7445
3281,42733000.0,18604000.0,-78561000.0,0.0,0.0,-8.411766501034009,2014,Technology,PSTG,3138562717.44,0.1608,-3.24,8.8174
3282,6035000000.0,5553000000.0,886000000.0,0.0986,40.0583,-31.071033986749786,2014,Technology,VMW,35523588861.92,0.0352,2.06,5.8863
3283,4607309000.0,2007481000.0,632289000.0,0.1671,17.599,1.3623548983553362,2014,Technology,LRCX,10956771012.82,0.1828,3.84,2.3781
3284,5647000000.0,2640000000.0,539000000.0,0.5775,33.6564,9.686235063385832,2014,Technology,NXPI,19233814600.0,-0.1778,2.27,3.406
3285,885352540.0673,635339460.421,296820773.9663,0.2762,19.3222,-14.4256965222609,2014,Technology,YNDX,12103550000.0,6.1293,0.9295,0.1167
3286,66001000000.0,40310000000.0,14136000000.0,0.0405,25.3783,46.91908747050967,2014,Technology,GOOGL,359981517951.64,0.1481,20.91,5.4542
3287,426449000.0,332382000.0,121485000.0,0.0,29.5214,-16.867038682339555,2014,Technology,CGNX,3597576834.77,0.0519,0.7,8.4361
3288,3391187000.0,824941000.0,395964000.0,0.0318,11.2626,48.12569920062611,2014,Technology,FSLR,4469418360.4,0.3016,3.96,1.318
3289,698218000.0,152862000.0,-117232000.0,0.4245,0.0,-58.960435834330006,2014,Technology,MX,453940447.23,-0.5952,-3.44,0.6501
3291,10263000000.0,4122000000.0,1439000000.0,0.1427,22.2194,13.954817658624965,2014,Technology,CTSH,32065608188.4,0.0836,2.37,3.1244
3292,3142856000.0,2522637000.0,251723000.0,0.2346,34.3272,19.171387149900426,2014,Technology,CTXS,8178004953.3132,-0.2018,1.48,2.6021
3294,7254138478.2427,2318232690.2197,1302380355.8006,0.1027,33.6853,3.460078239856996,2014,Technology,WIT,38094280000.0,0.0956,0.1989,0.1013
3295,62015000.0,32802000.0,-7132000.0,0.0,0.0,1.497971337879155,2014,Technology,HQY,872891448.0,0.0214,-1.26,11.8711
3297,396647000.0,312134000.0,49106000.0,0.0,31.5798,-15.216786691099276,2014,Technology,NTCT,1553146600.92,0.0516,1.19,3.9157
3298,2350568000.0,936241000.0,361605000.0,0.2523,5.7863,23.985763984411868,2014,Technology,TTWO,2149438467.3,0.1868,3.79,0.9144
3299,2929408000.0,1696446000.0,582755000.0,0.1346,20.6952,2.073555583059908,2014,Technology,KLAC,12045664926.4,0.2258,3.51,4.112
3302,1148231000.0,404927000.0,12642000.0,0.0948,26.8702,-27.69886303600695,2014,Technology,QRVO,35200000.0,13.7842,0.18,0.0264
3303,3563637000.0,1256745000.0,422122000.0,0.0405,17.3132,18.774618979765567,2014,Technology,DOX,9327150000.0,-0.0108,2.65,2.0607
3304,1923451000.0,1080945000.0,-150343000.0,0.3663,0.0,40.664785038877895,2014,Technology,NUAN,4264853589.0486,-0.4863,-0.47,2.2173
3305,11973000000.0,3972000000.0,1781000000.0,0.1914,13.5484,4.314173566056982,2014,Technology,TEL,24064740840.0,-0.0939,4.34,2.0099
3307,1394205000.0,627235000.0,128088000.0,0.0,59.0841,-73.06714597106489,2014,Technology,GPRO,7951630664.36,0.0687,1.07,5.7033
3309,412377723.9709,244006053.2688,42445520.5811,0.4787,44.2825,10.35871140306857,2014,Technology,INXN,4404130000.0,-0.2277,0.6174,5.5276
3310,1065100000.0,1360600000.0,165200000.0,0.132,35.4941,13.421051291830715,2014,Technology,INFO,5506251637.04,-0.4406,0.92,4.9454
3311,593859864.3849,295321117.2102,171855343.8812,0.3567,20.9857,-4.887331104685909,2014,Technology,YY,6285510000.0,0.2851,2.9706,18.7864
3312,682563000.0,433787000.0,-179387000.0,0.3112,0.0,28.465421619177704,2014,Technology,NOW,10062155000.0,-0.0089,-1.23,14.7417
3313,1963874000.0,1352931000.0,333948000.0,0.1512,33.6684,-16.790512145272356,2014,Technology,AKAM,11206499973.44,0.0184,1.87,5.7063
3314,1377873000.0,545984000.0,-66453000.0,0.23,0.0,19.68871329077596,2014,Technology,MDRX,2301944897.18,-0.301,-0.37,1.6707
3315,24176042482.4566,3461975697.4176,826353598.2791,0.1849,6.5604,-25.28153679088408,2014,Technology,LPL,5763800000.0,-0.9393,2.3093,0.0002
3316,6325000000.0,3919000000.0,638000000.0,0.1075,18.7166,-34.70105536121756,2014,Technology,NTAP,11594632840.0,0.09,1.87,1.8331
3317,926900000.0,527800000.0,-17800000.0,0.228,0.0,-21.85240488079509,2014,Technology,VIAV,1664860150.9323,0.1473,-0.08,1.7962
3322,2493282000.0,611292000.0,117629000.0,0.1356,17.6875,-12.73322243082668,2014,Technology,VSH,2086467591.0,0.223,0.8,0.8368
3323,1647824000.0,878808000.0,81272000.0,0.0,49.475,6.209307133579428,2014,Technology,TER,4284421247.08,0.1831,0.4,2.6
3324,206649000.0,189136000.0,-48429000.0,0.0205,0.0,-56.158088871751566,2014,Technology,TRUE,1766636255.2,0.0774,-0.68,8.549
3325,4627100000.0,2858200000.0,-334300000.0,0.1629,0.0,24.788719067372874,2014,Technology,JNPR,9654935236.56,-0.0571,-0.73,2.0866
3326,1931217000.0,1128743000.0,395281000.0,0.2509,24.0,6.905735864012892,2014,Technology,MCHP,9510660711.12,0.0039,1.99,4.9247
3327,568569000.0,273554000.0,62988000.0,0.0202,17.5,-18.902021284905075,2014,Technology,KLIC,1100116661.7,0.6204,0.82,1.9349
3329,195607000.0,129928000.0,-60117000.0,0.3823,0.0,36.978515360948656,2014,Technology,PFPT,1839221195.63,-0.0551,-1.61,9.4026
3330,64230000.0,-4862000.0,-88488000.0,0.0148,0.0,-29.1946348459472,2014,Technology,PLUG,519377691.0,0.285,-0.56,8.0862
3331,840542000.0,205882000.0,66598000.0,0.1561,21.2105,6.346709365217334,2014,Technology,HIMX,1108349760.0,0.272,0.38,3.2703
3332,4243000000.0,3640000000.0,907000000.0,0.0959,25.7767,6.984995199415994,2014,Technology,INTU,23270210914.37,0.0214,3.18,5.4844
3333,2382531000.0,1639278000.0,630388000.0,0.3095,22.8987,10.846339782312038,2014,Technology,XLNX,14482211298.48,0.054000000000000006,2.37,6.0785
3334,339189000.0,140940000.0,-15323000.0,0.5081,0.0,29.686008560625712,2014,Technology,MTSI,1028049739.29,-0.0781,-0.33,3.0309
3335,2734800000.0,726200000.0,114400000.0,0.2158,19.5706,-8.445868110916999,2014,Technology,DBD,2238747832.56,-0.0589,1.77,0.8186
3336,39830000000.0,11215000000.0,2594000000.0,0.1709,18.7168,-12.791177854046635,2014,Technology,ABB,46008560000.0,-0.166,1.13,1.2291
3337,2291500000.0,1022700000.0,457700000.0,0.0,22.6434,5.754799166069503,2014,Technology,SWKS,10471324870.5,0.0943,2.44,4.5696
3338,683261000.0,226716000.0,38449000.0,0.2257,23.3226,37.07532879049092,2014,Technology,IIVI,895648409.04,0.1215,0.62,1.3108
3339,2732000000.0,1479000000.0,367000000.0,0.1494,18.5085,-39.95454528115013,2014,Technology,TDC,6683040000.0,0.022,2.36,2.4462
3340,5755000000.0,763000000.0,164000000.0,0.3203,23.3711,35.173111198636164,2014,Technology,LDOS,3882328724.08,-0.1958,1.94,0.6746
3342,745433000.0,357657000.0,131777000.0,0.2094,21.978,47.95000076293945,2014,Technology,FIT,7833029455.91,0.0823,0.7,6.2156
3343,2864773000.0,1830188000.0,629320000.0,0.1272,24.7363,2.3489907750486547,2014,Technology,ADI,15622659620.48,0.1095,2.01,5.4534
3345,185829000.0,127743000.0,-36644000.0,0.368,0.0,-13.02377835183044,2014,Technology,PRO,797422499.28,0.0491,-1.27,4.2912
3346,767861000.0,357130000.0,131127000.0,0.2735,37.019,24.454614452916456,2014,Technology,SSNC,4893655924.6,-0.1398,0.79,6.3731
3347,519554000.0,267329000.0,-57310000.0,0.2309,0.0,14.285714285714285,2014,Technology,EXTR,428421798.24,-0.1561,-0.6,0.8246
3348,425662000.0,250569000.0,-443790000.0,0.0,0.0,-33.17222531629046,2014,Technology,FEYE,4750260063.04,0.0314,-3.12,11.1597
3349,392873000.0,134882000.0,-66940000.0,0.002,0.0,-41.45785851013692,2014,Technology,VECO,1402784551.36,0.2603,-1.7,3.5706
3350,127049000.0,81002000.0,-67415000.0,0.0338,0.0,7.610911121123547,2014,Technology,ZEN,1774982248.25,0.0264,-1.26,13.9708
3351,179507000.0,136570000.0,-34720000.0,0.0,0.0,44.49339202421577,2014,Technology,ATEN,264719728.24,0.3057,-0.74,1.4747
3352,2308265000.0,819449000.0,74449000.0,0.5422,45.8198,-39.15259990641768,2014,Technology,BDC,3374368128.57,-0.3146,1.72,1.4619
3353,29420957542.9088,10637114466.3828,1492837785.5207,0.0822,26.2644,-15.150741487345352,2014,Technology,ERIC,22899240000.0,0.0452,0.4607,0.1754
3354,492104000.0,279526000.0,82000000.0,0.0,37.3578,66.59112823605791,2014,Technology,MANH,3039002905.44,0.0308,1.09,6.1755
3356,1010117000.0,821692000.0,355260000.0,0.7158,20.3571,52.75398270345914,2014,Technology,VRSN,6902135985.0,-0.189,2.8,6.8329999999999975
3358,7404000000.0,2498000000.0,128000000.0,0.2,53.3571,-7.198530363554608,2014,Technology,STM,19912100000.0,0.0741,0.14,0.8985
3360,10641681.0,2173578.0,-177712.0,0.0,0.0,-24.043715846994534,2014,Technology,HMNY,4660766.95,0.4085,-20.0,0.438
3361,915000000.0,355500000.0,-87000000.0,0.2002,0.0,-42.043478592582375,2014,Technology,KN,2002704693.45,-0.14400000000000002,-1.02,2.1887
3362,2288289000.0,948352000.0,-40637000.0,0.7068,0.0,5.88536112921281,2014,Technology,CIEN,1786047232.64,-0.2514,-0.38,0.7805
3363,2443776000.0,1245891000.0,-259547000.0,0.5968,0.0,42.35297126809032,2014,Technology,EQIX,12089765079.0,-0.3326,-4.96,4.9472
3364,907292000.0,600872000.0,53757000.0,0.3623,44.9901,-30.273332215876852,2014,Technology,VRNT,2429010058.88,-0.1834,1.01,2.6772
3365,6413000000.0,2086000000.0,679000000.0,0.349,26.1345,-1.3348838708298278,2014,Technology,FIS,17649319912.8,-0.3035,2.38,2.7521
3367,2453663000.0,1384765000.0,354810000.0,0.2272,27.048,24.10982738229096,2014,Technology,MXIM,9558554524.68,0.0116,1.25,3.8956
3368,263568000.0,185884000.0,-64899000.0,0.4463,0.0,0.3778989757316512,2014,Technology,CSOD,1885149798.4,-0.0338,-1.22,7.1524
3370,268530000.0,77439000.0,-19185000.0,0.0,0.0,8.303243628658294,2014,Technology,FORM,484013578.62,0.3914,-0.34,1.8025
3371,482848000.0,167337000.0,31361000.0,0.0107,22.3617,-12.235682181129153,2014,Technology,BRKS,702159016.6,0.3406,0.47,1.4542
3372,334172000.0,250573000.0,-65325000.0,0.0,0.0,34.2050953776068,2014,Technology,WB,14013010000.0,0.0579,-0.35,8.6701
3373,8091049317.3147,1689796897.1715,700930280.9573,0.2978,13.4548,0.2619581923001029,2014,Technology,ASX,7965000000.0,-0.4353,0.4556,0.1866
3374,0.0,0.0,-25246000.0,0.0,0.0,-35.790035711714076,2014,Technology,EVH,1051470347.84,-0.0119,-13.46,0.0
3375,3356400000.0,777800000.0,46700000.0,0.0954,33.1236,-61.751469628988,2014,Technology,UIS,1471857010.36,-1.6875,0.89,0.4385
3376,817900000.0,256600000.0,10700000.0,0.0,0.0,29.529414457433358,2014,Technology,LITE,1001598384.0,0.1785,0.18,1.1965
3378,584106000.0,392091000.0,68889000.0,0.0525,42.7887,24.186336884020424,2014,Technology,ANET,3914490949.6,0.1083,1.42,6.7017
3379,2960627000.0,580994000.0,239502000.0,0.455,5.4977,17.29444494958582,2014,Technology,CSIQ,723260000.0,-0.7743,4.4,0.417
